"""""CUSTOMER","""""Order","""""Line","""""Split","""""Designation","""""QTY 1","""""QTY 2","""""QTY 3","""""QTY 4","""NET PRICE","""""DPC","""""USER","""""LOTE","""""HOLD REASON","""Registration Date","""""Cancelation Date"
PIRA AUTO,22D0000609,11,B,UCF 208-24,1,1,1,1,16.58,CYM,O690,,EXP,20220123,20220531
RECAPI SAS,22D0000659,92,B,6311-2RS1/C3,6,6,6,6,32.79,BEL,O690,P000067616,,20220124,20220523
RECAPI SAS,22D0000659,92,C,6311-2RS1/C3,10,10,10,10,32.79,BEL,O690,P000067616,,20220124,20220523
UBEC,22D0000663,96,A,6016-2RS1/C3,6,6,6,6,44.17,BEL,RW1938,,EXP,20220124,20220524
RODAMIENTO,22D0000667,33,A,UC 208,10,10,10,10,13.34,CYM,COHLT,,EXP,20220124,20220603
RODAMIENTO,22D0000667,34,A,UCP 207-20,7,7,7,7,15.59,CYM,COHLT,,EXP,20220124,20220527
RODAMIENTO,22D0000667,2,A,UC 211,10,10,10,10,21.91,CYM,COHLT,,EXP,20220124,20220531
RODAMIENTO,22D0000667,2,B,UC 211,10,10,10,10,21.91,CYM,COHLT,,EXP,20220124,20220531
AUTOJAPONES,22D0000697,40,A,VKBA 3923 AL,20,20,20,20,9.37,CYM,COHLT,,EXP,20220125,20220608
AUTOJAPONES,22D0000697,41,A,VKBA 4594 AL,10,10,10,10,19.36,CYM,COHLT,,EXP,20220125,20220608
LH,22D0000731,166,A,30204 J2/Q,5,5,5,5,2.67,BEL,TM5582,,EXP,20220125,20220531
LH,22D0000732,304,A,30204 J2/Q,20,20,20,20,2.67,BEL,TM5582,,EXP,20220125,20220531
RYASA/PAN,22D0000749,1,A,NU 1032 ML/C3,2,2,2,2,420.21,BEL,O690,,EXP,20220126,20220523
RODACARIBEI,22D0000971,5,A,22214 E,1,1,1,1,103.0,BEL,COHLT,,EXP,20220131,20220601
LUGO,22D0001034,38,D,61932 MA,1,1,1,1,443.59,BEL,TM5582,,EXP,20220202,20220606
LUGO,22D0001034,38,A,61932 MA,1,1,1,1,443.59,BEL,TM5582,,EXP,20220202,20220527
LUGO,22D0001034,35,B,TSN 210 A,1,1,1,1,19.74,BEL,COHLT,,EXP,20220202,20220530
MUELLESYFRENOS,22D0001068,50,A,SET423P,72,72,72,72,38.4,CYM,COHLT,,EXP,20220203,20220526
RECAPI AUTO,22D0001088,12,A,VKBA 6561 AL,10,10,10,10,14.01,CYM,COHLT,,EXP,20220203,20220607
CROSSROAD,22D0001131,36,A,VKBA 6944 AL,40,40,40,40,11.19,CYM,COHLT,,EXP,20220204,20220608
CROSSROAD,22D0001131,33,A,PER.HC202-10-A,8,8,8,8,4.07,CYM,COHLT,,EXP,20220204,20220525
CROSSROAD,22D0001131,29,A,PER.HC202-10-A,8,8,8,8,8.07,CYM,COHLT,,EXP,20220204,20220527
CROSSROAD,22D0001131,30,A,PER.HC202-10-A,8,8,8,8,3.66,CYM,COHLT,,EXP,20220204,20220527
CROSSROAD,22D0001131,34,A,PER.HC202-10-A,4,4,4,4,3.66,CYM,COHLT,,EXP,20220204,20220527
RODAMIENTO,22D0001134,21,B,6314-2Z/C3,1,1,1,1,68.59,BEL,O690,P000067838,,20220204,20220606
RODAMIENTO,22D0001134,32,B,FY 507 M,4,4,4,4,10.32,BEL,O690,P000067838,,20220204,20220606
RODAMIENTO,22D0001134,32,C,FY 507 M,7,7,7,7,10.32,BEL,O690,P000067838,,20220204,20220606
RODAMIENTO,22D0001134,32,D,FY 507 M,1,1,1,1,10.32,BEL,O690,P000067838,,20220204,20220606
RODAMIENTO,22D0001134,12,A,6206-2Z/C3GJN,50,50,50,50,4.12,BEL,COHLT,,EXP,20220204,20220527
MAFISA,22D0001198,67,B,6208-2RS1/C3,7,7,7,7,9.22,BEL,O690,P000067626,,20220205,20220523
MAFISA,22D0001198,88,B,FY 2.1/2 TF,1,1,1,1,64.84,BEL,O690,P000067626,,20220205,20220523
MAFISA,22D0001198,88,C,FY 2.1/2 TF,1,1,1,1,64.84,BEL,O690,P000067626,,20220205,20220523
MAFISA,22D0001198,88,D,FY 2.1/2 TF,1,1,1,1,64.84,BEL,O690,P000067626,,20220205,20220523
MAFISA,22D0001198,88,E,FY 2.1/2 TF,3,3,3,3,64.84,BEL,O690,P000067626,,20220205,20220523
MAFISA,22D0001198,88,F,FY 2.1/2 TF,2,2,2,2,64.84,BEL,O690,P000067626,,20220205,20220523
BALISA,22D0001227,1,B,22240 CC/C3W33,1,1,1,1,1469.64,BEL,O690,P000067802,,20220207,20220603
RODANDO,22D0001267,15,B,30210,9,9,9,9,11.01,BEL,COHLT,P000067818,,20220209,20220603
RODANDO,22D0001268,40,B,6314-2Z/C3,8,8,8,8,68.59,BEL,COHLT,P000067818,,20220209,20220603
RODANDO,22D0001268,148,B,SNL 519-616,6,6,6,6,145.84,BEL,COHLT,P000067818,,20220209,20220603
H S,22D0001301,3,D,TU.F2.46082056,5,5,5,5,70.33,BEL,YY1242,,EXP,20220209,20220603
SR BEARINGS,22D0001313,3,A,22312 E/C3,1,1,1,1,82.34,BEL,COHLT,,EXP,20220209,20220530
IMPORCALI,22D0001326,14,A,VKBA 7101,5,5,5,5,55.92,BEL,COHLT,,EXP,20220210,20220523
SUMATEC,22D0001344,2,A,6206-2Z/C3GJN,50,50,50,50,4.12,BEL,COHLT,,EXP,20220210,20220527
SUMATEC,22D0001345,38,A,6313-2Z,2,2,2,2,51.95,BEL,COHLT,,EXP,20220210,20220526
SPEED TURBO,22D0001398,79,A,VKML 81307,3,3,3,3,24.0,BEL,COHLT,,EXP,20220211,20220603
SPEED TURBO,22D0001398,80,A,VKML 81309,6,6,6,6,174.7,BEL,COHLT,,EXP,20220211,20220603
SPEED TURBO,22D0001398,81,A,VKPC 81242,12,12,12,12,25.99,BEL,COHLT,,EXP,20220211,20220603
SPEED TURBO,22D0001398,82,A,VKBA 3569,4,4,4,4,55.4,BEL,COHLT,,EXP,20220211,20220603
SPEED TURBO,22D0001398,83,A,VKJA 8725,6,6,6,6,37.5,BEL,COHLT,,EXP,20220211,20220603
SPEED TURBO,22D0001398,85,A,VKT 1001,10,10,10,10,49.99,BEL,COHLT,,EXP,20220211,20220603
ROLEXSA,22D0001414,24,A,VKBC 20014 LT,20,20,20,20,11.28,CYM,COHLT,,EXP,20220211,20220607
SPEED TURBO,22D0001419,5,A,VKBA 6746 AL,20,20,20,20,23.89,CYM,COHLT,,EXP,20220211,20220602
AUTOJAPONES,22D0001421,9,B,VKBA 6699,3,3,3,3,58.47,BEL,COHLT,,EXP,20220211,20220526
LUBRI B/QUILLA,22D0001470,79,B,FY 2.1/2 TF,3,3,3,3,71.78,BEL,O690,P000067598,,20220215,20220523
LUBRI CENTRO,22D0001474,1,B,22224 E,3,3,3,3,363.28,BEL,O690,P000067596,,20220215,20220523
HIVIMAR,22D0001525,3,A,6410/C3,22,22,22,22,58.49,BEL,O690,,EXP,20220216,20220526
HIVIMAR,22D0001525,3,B,6410/C3,3,3,3,3,58.49,BEL,O690,,EXP,20220216,20220526
ADERCA,22D0001534,1,E,HK 0810,1000,1000,1000,1000,1.41,BEL,O690,P000067585,,20220216,20220523
ADERCA,22D0001554,52,B,W 627/6-2Z,62,62,62,62,8.64,BEL,O690,P000067841,,20220216,20220606
MACPARTES,22D0001565,7,C,PER.32210,10,10,10,10,3.9,CYM,COHLT,,EXP,20220216,20220603
MACPARTES,22D0001565,7,B,PER.32210,118,118,118,118,3.9,CYM,COHLT,,EXP,20220216,20220603
MACPARTES,22D0001565,32,A,PER.32210,222,222,222,222,3.9,CYM,COHLT,,EXP,20220216,20220603
MACPARTES,22D0001565,17,B,PER.HM518445/10-T,222,222,222,222,13.45,CYM,COHLT,,EXP,20220216,20220603
MACPARTES,22D0001565,33,A,PER.HM218248/10,10,10,10,10,13.22,CYM,COHLT,,EXP,20220216,20220524
HIVIMAR,22D0001575,282,B,YAR 205-100-2F,114,114,114,114,9.08,BEL,O690,P000067817,,20220217,20220603
HIVIMAR,22D0001575,206,B,HE 317,8,8,8,8,37.49,BEL,O690,P000067590,,20220217,20220523
HIVIMAR,22D0001575,269,B,SY 1.11/16 TF,2,2,2,2,32.39,BEL,O690,P000067590,,20220217,20220523
HIVIMAR,22D0001575,269,C,SY 1.11/16 TF,2,2,2,2,32.39,BEL,O690,P000067590,,20220217,20220523
HIVIMAR,22D0001575,245,B,NU 2212 ECJ/C3,2,2,2,2,64.75,BEL,O690,P000067590,,20220217,20220523
HIVIMAR,22D0001575,245,C,NU 2212 ECJ/C3,2,2,2,2,64.75,BEL,O690,P000067590,,20220217,20220523
HIVIMAR,22D0001575,297,C,SNL 511-609,25,25,25,25,52.22,BEL,O690,P000067590,,20220217,20220523
RODAMAY-BRN,22D0001622,73,A,6208-2RS1/C3,20,20,20,20,9.54,BEL,COHLT,,EXP,20220217,20220601
RODAMAY-BRN,22D0001622,206,A,1206 ETN9,10,10,10,10,17.7,BEL,COHLT,,EXP,20220217,20220602
RODAMAY-BRN,22D0001622,92,A,6304-2RSH/C3,30,30,30,30,5.17,BEL,COHLT,,EXP,20220217,20220525
RODAMAY-BRN,22D0001622,45,A,6009-2RS1/C3,10,10,10,10,10.19,BEL,COHLT,,EXP,20220217,20220527
RODAMAY-BRN,22D0001622,48,A,6010-2RS1/C3,10,10,10,10,12.37,BEL,COHLT,,EXP,20220217,20220527
CEMASA,22D0001625,65,A,LL/506-108-VS,100,100,100,100,4.85,BEL,O690,,EXP,20220217,20220530
CEMASA,22D0001625,66,A,LL/506-108-VS,60,60,60,60,4.85,BEL,COHLT,,EXP,20220217,20220530
BEARINGS,22D0001632,171,B,6322/C3,1,1,1,1,272.61,BEL,O690,P000067640,,20220217,20220523
MAFISA,22D0001639,263,C,FY 2. TF,1,1,1,1,45.9,BEL,O690,P000067626,,20220217,20220523
MAFISA,22D0001639,293,B,SY 2. TF,3,3,3,3,46.97,BEL,O690,P000067626,,20220217,20220523
MAFISA,22D0001639,293,C,SY 2. TF,1,1,1,1,46.97,BEL,O690,P000067626,,20220217,20220523
MAFISA,22D0001639,293,D,SY 2. TF,2,2,2,2,46.97,BEL,O690,P000067626,,20220217,20220523
MAFISA,22D0001640,263,B,FY 2. TF,3,3,3,3,45.9,BEL,O690,P000067626,,20220217,20220523
MAFISA,22D0001640,293,B,SY 2. TF,3,3,3,3,46.97,BEL,O690,P000067626,,20220217,20220523
MAFISA,22D0001640,293,C,SY 2. TF,1,1,1,1,46.97,BEL,O690,P000067626,,20220217,20220523
MAFISA,22D0001640,293,D,SY 2. TF,1,1,1,1,46.97,BEL,O690,P000067626,,20220217,20220523
MAFISA,22D0001640,293,E,SY 2. TF,1,1,1,1,46.97,BEL,O690,P000067626,,20220217,20220523
MAFISA,22D0001641,2,A,11138,1,1,1,1,1.85,BEL,COHLT,,EXP,20220217,20220601
TECNI CARIBE,22D0001646,34,B,6206-2Z/C3GJN,43,43,43,43,2.79,BEL,COHLT,,EXP,20220218,20220527
TECNI CARIBE,22D0001646,34,A,6206-2Z/C3GJN,57,57,57,57,2.79,BEL,COHLT,,EXP,20220218,20220527
BEARINGS,22D0001656,187,B,6322/C3,1,1,1,1,272.61,BEL,O690,P000067634,,20220217,20220523
RODAMIENTO,22D0001671,77,A,PHG BB94,30,30,30,30,10.54,BEL,COHLT,,EXP,20220218,20220601
SR BEARINGS,22D0001680,4,C,6012-2RS1/C3,2,2,2,2,11.44,BEL,O690,P000067788,,20220218,20220603
IMFRISA,22D0001687,12,A,VKHB 2329,2,2,2,2,33.04,BEL,COHLT,,EXP,20220218,20220601
RODAMUNDI S.A.,22D0001695,49,B,SET426P,7,7,7,7,19.8,CYM,COHLT,,EXP,20220218,20220524
ASERVIROD,22D0001696,3,A,6208-2RS1/C3,52,52,52,52,8.92,BEL,COHLT,,EXP,20220218,20220601
ASERVIROD,22D0001696,4,A,6210-2RS1/C3,43,43,43,43,13.61,BEL,COHLT,,EXP,20220218,20220601
ASERVIROD,22D0001696,50,A,6324/C3,1,1,1,1,330.79,BEL,COHLT,,EXP,20220218,20220601
ASERVIROD,22D0001696,3,B,6208-2RS1/C3,16,16,16,16,8.92,BEL,COHLT,,EXP,20220218,20220601
ASERVIROD,22D0001696,56,A,UCFL 207,3,3,3,3,16.53,BEL,YY1242,,EXP,20220218,20220607
ASERVIROD,22D0001696,42,A,6312-2Z,4,4,4,4,38.44,BEL,COHLT,,EXP,20220218,20220525
LH,22D0001705,67,A,30204 J2/Q,6,6,6,6,2.67,BEL,TM5582,,EXP,20220218,20220531
LH,22D0001706,143,A,30204 J2/Q,40,40,40,40,2.67,BEL,TM5582,,EXP,20220218,20220531
RODASA,22D0001726,5,A,2208 E-2RS1TN9,2,2,2,2,32.97,BEL,COHLT,,EXP,20220219,20220601
RODASA,22D0001726,155,A,SNL 528,1,1,1,1,361.54,BEL,COHLT,,EXP,20220219,20220603
RODASA,22D0001726,72,B,6206-2Z/C3GJN,51,51,51,51,3.72,BEL,O690,P000067641,,20220219,20220523
RODASA,22D0001726,100,A,6304-2RSH/C3,10,10,10,10,4.96,BEL,COHLT,,EXP,20220219,20220525
RODASA,22D0001726,162,A,YAR 216-300-2F,1,1,1,1,115.49,BEL,COHLT,,EXP,20220219,20220526
BALISA,22D0001736,7,B,H 322,2,2,2,2,59.38,BEL,O690,P000067802,,20220219,20220603
RECAPI SAS,22D0001745,61,B,PER.6302-2RLDC3V2,3,3,3,3,1.32,CYM,COHLT,,EXP,20220221,20220601
RECAPI SAS,22D0001745,43,B,PER.LM67048/10,20,20,20,20,2.64,CYM,COHLT,,EXP,20220221,20220602
RECAPI SAS,22D0001745,28,A,PER.32210,27,27,27,27,4.07,CYM,COHLT,,EXP,20220221,20220603
RECAPI SAS,22D0001745,28,B,PER.32210,45,45,45,45,4.07,CYM,COHLT,,EXP,20220221,20220603
RECAPI SAS,22D0001745,28,C,PER.32210,105,105,105,105,4.07,CYM,COHLT,,EXP,20220221,20220603
RECAPI SAS,22D0001745,28,D,PER.32210,23,23,23,23,4.07,CYM,COHLT,,EXP,20220221,20220603
RECAPI SAS,22D0001748,62,B,6206-2RS1/C3,43,43,43,43,4.65,BEL,O690,P000067616,,20220221,20220523
RECAPI SAS,22D0001748,62,C,6206-2RS1/C3,28,28,28,28,4.65,BEL,O690,P000067616,,20220221,20220523
RECAPI SAS,22D0001748,98,C,6314-2Z/C3,5,5,5,5,58.3,BEL,O690,P000067616,,20220221,20220523
RECAPI SAS,22D0001748,121,B,H 322,4,4,4,4,69.06,BEL,O690,P000067616,,20220221,20220523
RECAPI SAS,22D0001748,137,C,PHG BB75,2,2,2,2,7.7,BEL,O690,P000067616,,20220221,20220523
IMPORCALI,22D0001760,54,A,VKBA 3643,20,20,20,20,54.79,BEL,COHLT,,EXP,20220221,20220602
IMPORCALI,22D0001760,20,A,VKMA 95976,20,20,20,20,93.2,BEL,COHLT,,EXP,20220221,20220603
IMPORCALI,22D0001760,51,D,VKMA 95679,2,2,2,2,80.14,BEL,COHLT,,EXP,20220221,20220525
IMPORCALI,22D0001760,51,C,VKMA 95679,2,2,2,2,80.14,BEL,COHLT,,EXP,20220221,20220525
GROUPAUTO,22D0001776,18,A,VKML 81309,6,6,6,6,174.7,BEL,COHLT,,EXP,20220221,20220602
GROUPAUTO,22D0001776,19,A,VKBA 3643,6,6,6,6,54.79,BEL,COHLT,,EXP,20220221,20220602
GROUPAUTO,22D0001776,12,B,VKMA 31148,30,30,30,30,48.17,BEL,COHLT,,EXP,20220221,20220526
GROUPAUTO,22D0001776,16,A,VKJA 8725,6,6,6,6,38.54,BEL,COHLT,,EXP,20220221,20220526
GROUPAUTO,22D0001776,17,A,VKPC 81242,6,6,6,6,30.92,BEL,COHLT,,EXP,20220221,20220526
BEARINGS U.S.A,22D0001778,670,B,FY 55 TF,1,1,1,1,50.16,BEL,O690,,EXP,20220221,20220601
BEARINGS U.S.A,22D0001778,196,A,2216 EKTN9/C3,1,1,1,1,75.54,BEL,COHLT,,EXP,20220221,20220601
BEARINGS U.S.A,22D0001778,609,A,7306 BECBY,3,3,3,3,22.13,BEL,O690,,EXP,20220221,20220601
BEARINGS U.S.A,22D0001778,670,A,FY 55 TF,7,7,7,7,50.16,BEL,O690,,EXP,20220221,20220601
BEARINGS U.S.A,22D0001778,496,B,6215-2RS1/C3,3,3,3,3,29.82,BEL,O690,,EXP,20220221,20220601
BEARINGS U.S.A,22D0001778,1022,A,6018-2Z/C3,4,4,4,4,34.56,BEL,O690,,EXP,20220221,20220601
BEARINGS U.S.A,22D0001778,1037,A,6209-2Z/C3GJN,9,9,9,9,6.2,BEL,O690,,EXP,20220221,20220601
BEARINGS U.S.A,22D0001778,1045,A,6209-2Z/C3GJN,25,25,25,25,6.2,BEL,O690,,EXP,20220221,20220601
BEARINGS U.S.A,22D0001778,1050,A,6303-2RSH,6,6,6,6,2.72,BEL,O690,,EXP,20220221,20220601
BEARINGS U.S.A,22D0001778,1060,A,16004,3,3,3,3,3.14,BEL,O690,,EXP,20220221,20220601
BEARINGS U.S.A,22D0001778,1051,A,MB 6,10,10,10,10,0.43,BEL,O690,,EXP,20220221,20220602
BEARINGS U.S.A,22D0001778,557,A,6314-2Z/C3,33,33,33,33,44.09,BEL,COHLT,,EXP,20220221,20220603
BEARINGS U.S.A,22D0001778,767,A,NU 212 ECP,1,1,1,1,37.58,BEL,COHLT,,EXP,20220221,20220603
BEARINGS U.S.A,22D0001778,1069,A,30X52X8 HMSA10 RG,13,13,13,13,1.0,BEL,COHLT,,EXP,20220221,20220603
BEARINGS U.S.A,22D0001778,1070,A,6014-2RS1/C3,8,8,8,8,19.67,BEL,COHLT,,EXP,20220221,20220603
BEARINGS U.S.A,22D0001778,1071,A,72X95X10 HMSA10 RG,1,1,1,1,1.94,BEL,COHLT,,EXP,20220221,20220603
BEARINGS U.S.A,22D0001778,1072,A,KM 15,5,5,5,5,8.01,BEL,COHLT,,EXP,20220221,20220603
BEARINGS U.S.A,22D0001778,1074,A,22207 E/C3,2,2,2,2,30.65,BEL,COHLT,,EXP,20220221,20220603
BEARINGS U.S.A,22D0001778,1080,A,6217/C3,1,1,1,1,38.71,BEL,COHLT,,EXP,20220221,20220603
BEARINGS U.S.A,22D0001778,1093,A,NU 218 ECP/C3,1,1,1,1,84.66,BEL,COHLT,,EXP,20220221,20220603
BEARINGS U.S.A,22D0001778,1104,A,6204-2Z/C3,620,620,620,620,2.15,BEL,COHLT,,EXP,20220221,20220603
BEARINGS U.S.A,22D0001778,1105,A,40X55X7 HMSA10 V,3,3,3,3,3.63,BEL,COHLT,,EXP,20220221,20220603
BEARINGS U.S.A,22D0001778,1113,A,KM 12,10,10,10,10,4.67,BEL,COHLT,,EXP,20220221,20220603
BEARINGS U.S.A,22D0001778,1117,A,FY 1.7/16 TF,10,10,10,10,24.49,BEL,COHLT,,EXP,20220221,20220603
BEARINGS U.S.A,22D0001778,1118,A,22336 CCK/C3W33,1,1,1,1,1422.46,BEL,COHLT,,EXP,20220221,20220603
BEARINGS U.S.A,22D0001778,1119,A,22336 CCK/C3W33,1,1,1,1,1422.46,BEL,COHLT,,EXP,20220221,20220603
BEARINGS U.S.A,22D0001778,1120,A,17X28X7 HMSA10 RG,14,14,14,14,0.56,BEL,COHLT,,EXP,20220221,20220603
BEARINGS U.S.A,22D0001778,1123,A,6214-2Z,1,1,1,1,23.66,BEL,COHLT,,EXP,20220221,20220603
BEARINGS U.S.A,22D0001778,1124,A,6208-2RS1/C3GJN,151,151,151,151,6.07,BEL,COHLT,,EXP,20220221,20220603
BEARINGS U.S.A,22D0001778,1125,A,NU 311 ECJ,3,3,3,3,57.42,BEL,COHLT,,EXP,20220221,20220603
BEARINGS U.S.A,22D0001778,1129,A,7215 BECBJ,1,1,1,1,59.33,BEL,COHLT,,EXP,20220221,20220603
BEARINGS U.S.A,22D0001778,1132,A,22314 E,1,1,1,1,106.34,BEL,COHLT,,EXP,20220221,20220603
BEARINGS U.S.A,22D0001778,1135,A,VKC 2433,3,3,3,3,0.0,BEL,COHLT,,EXP,20220221,20220603
BEARINGS U.S.A,22D0001778,1139,A,GE 20 ES,1,1,1,1,4.39,BEL,COHLT,,EXP,20220221,20220603
BEARINGS U.S.A,22D0001778,1142,A,YAR 204-2F,11,11,11,11,11.32,BEL,COHLT,,EXP,20220221,20220603
BEARINGS U.S.A,22D0001778,1145,A,22205 E/C3,6,6,6,6,30.27,BEL,COHLT,,EXP,20220221,20220603
BEARINGS U.S.A,22D0001778,1147,A,2312,2,2,2,2,79.09,BEL,COHLT,,EXP,20220221,20220603
BEARINGS U.S.A,22D0001778,1148,A,YAR 212-2F,4,4,4,4,45.69,BEL,COHLT,,EXP,20220221,20220603
BEARINGS U.S.A,22D0001778,1149,A,40X65X10 HMSA10 RG,11,11,11,11,1.13,BEL,COHLT,,EXP,20220221,20220603
BEARINGS U.S.A,22D0001778,1150,A,7216 BECBM,1,1,1,1,82.49,BEL,COHLT,,EXP,20220221,20220603
BEARINGS U.S.A,22D0001778,1151,A,7216 BECBM,2,2,2,2,82.49,BEL,COHLT,,EXP,20220221,20220603
BEARINGS U.S.A,22D0001778,1152,A,7216 BECBM,5,5,5,5,82.49,BEL,COHLT,,EXP,20220221,20220603
BEARINGS U.S.A,22D0001778,1153,A,32314 B/CL7C,1,1,1,1,0.0,BEL,COHLT,,EXP,20220221,20220603
BEARINGS U.S.A,22D0001778,1154,A,32314 B/CL7C,1,1,1,1,0.0,BEL,COHLT,,EXP,20220221,20220603
BEARINGS U.S.A,22D0001778,1157,A,22309 EK/C3,4,4,4,4,50.72,BEL,COHLT,,EXP,20220221,20220603
BEARINGS U.S.A,22D0001778,1160,A,SY 1.1/8 TF,17,17,17,17,21.34,BEL,COHLT,,EXP,20220221,20220603
BEARINGS U.S.A,22D0001778,1161,A,6212-2RS1/C3,82,82,82,82,13.52,BEL,COHLT,,EXP,20220221,20220603
BEARINGS U.S.A,22D0001778,1162,A,6212-2RS1/C3,20,20,20,20,13.52,BEL,COHLT,,EXP,20220221,20220603
BEARINGS U.S.A,22D0001778,804,A,PER.30305,6,6,6,6,3.11,BEL,RW1938,,EXP,20220221,20220524
BEARINGS U.S.A,22D0001778,543,A,6309-2RS1/C3GJN,236,236,236,236,11.05,BEL,O690,,EXP,20220221,20220525
BEARINGS U.S.A,22D0001778,544,A,6309-2Z/C3GJN,130,130,130,130,9.25,BEL,O690,,EXP,20220221,20220525
BEARINGS U.S.A,22D0001778,1011,A,6206-2RS1/C3GJN,132,132,132,132,3.35,BEL,O690,,EXP,20220221,20220525
BEARINGS U.S.A,22D0001778,215,A,22316 E/C3,1,1,1,1,137.12,BEL,O690,,EXP,20220221,20220525
BEARINGS U.S.A,22D0001778,366,A,50X64X6 HMSA10 RG,4,4,4,4,1.03,BEL,O690,,EXP,20220221,20220525
BEARINGS U.S.A,22D0001778,387,A,6000-2RSH,54,54,54,54,1.53,BEL,O690,,EXP,20220221,20220525
BEARINGS U.S.A,22D0001778,656,A,FY 1.3/8 TF,14,14,14,14,21.48,BEL,O690,,EXP,20220221,20220525
BEARINGS U.S.A,22D0001778,773,A,NU 220 ECJ,1,1,1,1,145.37,BEL,O690,,EXP,20220221,20220525
BEARINGS U.S.A,22D0001778,682,C,FYTB 35 TF,1,1,1,1,24.79,BEL,O690,,EXP,20220221,20220525
BEARINGS U.S.A,22D0001778,682,B,FYTB 35 TF,10,10,10,10,24.79,BEL,O690,,EXP,20220221,20220525
BEARINGS U.S.A,22D0001778,1018,A,22211 EK/C3/256000,7,7,7,7,0.0,BEL,O690,,EXP,20220221,20220525
BEARINGS U.S.A,22D0001778,1066,A,H 308,2,2,2,2,8.85,BEL,O690,,EXP,20220221,20220525
BEARINGS U.S.A,22D0001778,500,A,62201-2RS1/C3,3,3,3,3,6.52,BEL,COHLT,,EXP,20220221,20220526
BEARINGS U.S.A,22D0001778,669,A,FY 50 TF,4,4,4,4,37.63,BEL,O690,,EXP,20220221,20220526
BEARINGS U.S.A,22D0001778,669,B,FY 50 TF,2,2,2,2,37.63,BEL,O690,,EXP,20220221,20220526
BEARINGS U.S.A,22D0001778,1087,A,PER.32007X,5,5,5,5,4.98,CYM,RW1938,,EXP,20220221,20220527
BEARINGS U.S.A,22D0001778,1088,A,PER.32007X,2,2,2,2,4.98,CYM,RW1938,,EXP,20220221,20220527
BEARINGS U.S.A,22D0001778,1089,A,PER.32306,1,1,1,1,5.12,CYM,RW1938,,EXP,20220221,20220527
BEARINGS U.S.A,22D0001778,1092,A,PER.368A-362A,4,4,4,4,6.09,CYM,RW1938,,EXP,20220221,20220527
BEARINGS U.S.A,22D0001778,1097,A,PER.LM48548/10,18,18,18,18,2.9,CYM,RW1938,,EXP,20220221,20220527
BEARINGS U.S.A,22D0001778,1100,A,22209 EK/C3/256000,2,2,2,2,0.0,CYM,RW1938,,EXP,20220221,20220527
BEARINGS U.S.A,22D0001778,1102,A,PER.M86649/10,10,10,10,10,4.37,CYM,RW1938,,EXP,20220221,20220527
BEARINGS U.S.A,22D0001778,1114,A,PER.25590/20,15,15,15,15,3.86,CYM,RW1938,,EXP,20220221,20220527
BEARINGS U.S.A,22D0001778,1116,A,PER.25580/20,6,6,6,6,4.37,CYM,RW1938,,EXP,20220221,20220527
BEARINGS U.S.A,22D0001778,1122,A,PER.L44649/10,42,42,42,42,2.61,CYM,RW1938,,EXP,20220221,20220527
BEARINGS U.S.A,22D0001778,1131,A,PER.LM67048/10,28,28,28,28,3.0,CYM,RW1938,,EXP,20220221,20220527
BEARINGS U.S.A,22D0001778,1138,A,35066,3,3,3,3,6.54,CYM,RW1938,,EXP,20220221,20220527
BEARINGS U.S.A,22D0001778,165,A,15X25X5 HMSA10 RG,10,10,10,10,0.51,BEL,COHLT,,EXP,20220221,20220527
BEARINGS U.S.A,22D0001778,259,A,30X50X10 HMSA10 RG,10,10,10,10,0.84,BEL,COHLT,,EXP,20220221,20220527
BEARINGS U.S.A,22D0001778,469,A,6206-2Z/C3GJN,111,111,111,111,2.79,BEL,COHLT,,EXP,20220221,20220527
BEARINGS U.S.A,22D0001778,469,B,6206-2Z/C3GJN,351,351,351,351,2.79,BEL,COHLT,,EXP,20220221,20220527
BEARINGS U.S.A,22D0001778,799,A,PER.30204,11,11,11,11,1.76,BEL,RW1938,,EXP,20220221,20220531
BEARINGS U.S.A,22D0001778,806,A,PER.32207,9,9,9,9,2.87,BEL,RW1938,,EXP,20220221,20220531
BEARINGS U.S.A,22D0001778,982,A,PER.L45449/10,41,41,41,41,2.83,BEL,RW1938,,EXP,20220221,20220531
BEARINGS U.S.A,22D0001778,983,A,PER.3782/20,1,1,1,1,6.32,BEL,RW1938,,EXP,20220221,20220531
BEARINGS U.S.A,22D0001778,1005,A,PER.LM501349/10,13,13,13,13,3.52,BEL,RW1938,,EXP,20220221,20220531
CECUAMAQ,22D0001779,34,A,LGHQ 2/MR380,10,10,10,10,52.15,BEL,COHLT,,EXP,20220221,20220523
CECUAMAQ,22D0001779,22,A,LGFQ 2/18,4,4,4,4,381.52,BEL,COHLT,,EXP,20220221,20220526
CECUAMAQ,22D0001779,22,B,LGFQ 2/18,1,1,1,1,381.52,BEL,COHLT,,EXP,20220221,20220526
CECUAMAQ,22D0001779,23,A,LGFQ 2/18,24,24,24,24,381.52,BEL,COHLT,,EXP,20220221,20220526
CECUAMAQ,22D0001779,23,B,LGFQ 2/18,11,11,11,11,381.52,BEL,COHLT,,EXP,20220221,20220526
CECUAMAQ,22D0001779,36,A,LGFQ 2/18,27,27,27,27,381.52,BEL,COHLT,,EXP,20220221,20220526
PIRA AUTO,22D0001788,34,A,32210,10,10,10,10,6.88,BEL,BC0676,,EXP,20220221,20220601
